symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,date
GRFX,Graphex Group Limited American Depositary Shares each representing twenty (20) Ordinary Shares,$0.9861,0.0861,9.567%,81815,11574909.00,,,Industrial Machinery/Components,Energy,/market-activity/stocks/grfx,2025-04-25
GRI,GRI Bio Inc. Common Stock,$1.84,0.39,26.897%,1321246,966659.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/gri,2025-04-25
GRMN,Garmin Ltd. Common Stock (Switzerland),$193.83,2.42,1.264%,817505,37293623708.00,Switzerland,2000,Industrial Machinery/Components,Industrials,/market-activity/stocks/grmn,2025-04-25
GRND,Grindr Inc. Common Stock,$20.69,0.74,3.709%,1589465,4308618016.00,Singapore,2021,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/grnd,2025-04-25
GRNQ,Greenpro Capital Corp. Common Stock,$0.93,0.00,0.00%,1154,7045506.00,China,,EDP Services,Technology,/market-activity/stocks/grnq,2025-04-25
GRNT,Granite Ridge Resources Inc. Common Stock,$4.78,0.00,0.00%,495277,625284716.00,United States,2022,Oil & Gas Production,Energy,/market-activity/stocks/grnt,2025-04-25
GRO,Brazil Potash Corp. Common Shares,$2.82,-0.02,-0.704%,69990,108326738.00,,2024,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Industrials,/market-activity/stocks/gro,2025-04-25
GROV,Grove Collaborative Holdings Inc. Class A Common Stock,$1.07,0.02,1.905%,41184,42963413.00,,2021,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/grov,2025-04-25
GROW,U.S. Global Investors Inc. Class A Common Stock,$2.135,-0.005,-0.234%,21732,28507203.00,United States,,Investment Managers,Finance,/market-activity/stocks/grow,2025-04-25
GROY,Gold Royalty Corp. Common Shares,$1.50,0.00,0.00%,1702817,253607126.00,Canada,2021,Precious Metals,Basic Materials,/market-activity/stocks/groy,2025-04-25
GRPN,Groupon Inc. Common Stock,$18.71,0.26,1.409%,1046547,744862613.00,United States,2011,Advertising,Consumer Discretionary,/market-activity/stocks/grpn,2025-04-25
GRRR,Gorilla Technology Group Inc. Ordinary shares,$18.48,1.06,6.085%,1464177,205312800.00,Taiwan,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/grrr,2025-04-25
GRRRW,Gorilla Technology Group Inc. Warrant,$0.675,0.056,9.047%,81931,7499250.00,Taiwan,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/grrrw,2025-04-25
GRVY,GRAVITY Co. Ltd. American Depository Shares,$58.41,0.59,1.02%,6963,405885249.00,South Korea,2005,Business Services,Consumer Discretionary,/market-activity/stocks/grvy,2025-04-25
GRWG,GrowGeneration Corp. Common Stock,$0.9275,-0.0026,-0.28%,218591,55147311.00,United States,,RETAIL: Building Materials,Consumer Discretionary,/market-activity/stocks/grwg,2025-04-25
GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,$9.49,0.15,1.606%,27332,162212314.00,United States,,Finance/Investors Services,Finance,/market-activity/stocks/grx,2025-04-25
GRYP,Gryphon Digital Mining Inc Common Stock,$0.2048,0.0288,16.364%,1930135,14332493.00,United States,2018,EDP Services,Technology,/market-activity/stocks/gryp,2025-04-25
GS,Goldman Sachs Group Inc. (The) Common Stock,$529.31,9.32,1.792%,3048077,165165380557.00,United States,1999,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/gs,2025-04-25
GS^A,Goldman Sachs Group Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A,$22.31,0.14,0.631%,34448,,United States,,,,/market-activity/stocks/gs^a,2025-04-25
GS^C,Goldman Sachs Group Inc. (The) Depositary Share repstg 1/1000th Preferred Series C,$22.59,0.05,0.222%,2273,,United States,,,,/market-activity/stocks/gs^c,2025-04-25
GS^D,Goldman Sachs Group Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg,$22.28,0.18,0.814%,52927,,United States,,,,/market-activity/stocks/gs^d,2025-04-25
GSAT,Globalstar Inc. Common Stock,$19.10,0.11,0.579%,450513,2415055876.00,United States,2025,Telecommunications Equipment,Consumer Discretionary,/market-activity/stocks/gsat,2025-04-25
GSBC,Great Southern Bancorp Inc. Common Stock,$55.50,0.12,0.217%,32181,643686281.00,United States,1989,Major Banks,Finance,/market-activity/stocks/gsbc,2025-04-25
GSBD,Goldman Sachs BDC Inc. Common Stock,$10.67,0.15,1.426%,558926,1251561359.00,United States,2015,Investment Managers,Finance,/market-activity/stocks/gsbd,2025-04-25
GSHD,Goosehead Insurance Inc. Class A Common Stock,$105.90,2.68,2.596%,319704,3950413751.00,United States,2018,Specialty Insurers,Finance,/market-activity/stocks/gshd,2025-04-25
GSHRU,Gesher Acquisition Corp. II Units,$10.05,0.01,0.10%,175319,0.00,United States,2025,Blank Checks,Finance,/market-activity/stocks/gshru,2025-04-25
GSIT,GSI Technology Common Stock,$2.74,0.12,4.58%,71122,70148858.00,United States,2007,Semiconductors,Technology,/market-activity/stocks/gsit,2025-04-25
GSIW,Garden Stage Limited Ordinary Shares,$0.4039,0.0099,2.513%,22922,6310938.00,Hong Kong,2023,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/gsiw,2025-04-25
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),$37.03,0.40,1.092%,4458712,76428337745.00,United Kingdom,2022,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/gsk,2025-04-25
GSL,Global Ship Lease Inc New Class A Common Shares,$20.76,0.74,3.696%,316816,741881913.00,United Kingdom,,Marine Transportation,Consumer Discretionary,/market-activity/stocks/gsl,2025-04-25
GSL^B,Global Ship Lease Inc. Depository Shares Representing 1/100th Perpetual Preferred Series B% (Marshall Island),$26.09,0.1561,0.602%,3314,,United Kingdom,,,,/market-activity/stocks/gsl^b,2025-04-25
GSM,Ferroglobe PLC Ordinary Shares,$3.63,0.00,0.00%,901410,682022888.00,United Kingdom,,Metal Mining,Basic Materials,/market-activity/stocks/gsm,2025-04-25
GSRT,GSR III Acquisition Corp. Ordinary Shares,$10.16,-0.01,-0.098%,85917,0.00,United States,2024,,,/market-activity/stocks/gsrt,2025-04-25
GSRTR,GSR III Acquisition Corp. Right,$2.36,0.03,1.288%,40002,0.00,United States,2024,,,/market-activity/stocks/gsrtr,2025-04-25
GSRTU,GSR III Acquisition Corp. Unit,$10.39,-0.06,-0.574%,343,0.00,United States,2024,,,/market-activity/stocks/gsrtu,2025-04-25
GSUN,Golden Sun Health Technology Group Limited Class A Ordinary Shares,$3.45,0.45,15.00%,48549,6834257.00,China,2022,Other Consumer Services,Real Estate,/market-activity/stocks/gsun,2025-04-25
GT,The Goodyear Tire & Rubber Company Common Stock,$10.70,0.25,2.392%,5900405,3049224614.00,United States,,Automotive Aftermarket,Consumer Discretionary,/market-activity/stocks/gt,2025-04-25
GTBP,GT Biopharma Inc. Common Stock,$2.23,0.07,3.241%,18822,4982551.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/gtbp,2025-04-25
GTE,Gran Tierra Energy Inc. Common Stock,$4.43,-0.14,-3.063%,158314,136223980.00,Canada,,Oil & Gas Production,Energy,/market-activity/stocks/gte,2025-04-25
GTEC,Greenland Technologies Holding Corporation Ordinary Shares,$1.45,0.03,2.113%,62136,19712069.00,China,2018,Industrial Machinery/Components,Industrials,/market-activity/stocks/gtec,2025-04-25
GTES,Gates Industrial Corporation plc Ordinary Shares,$17.38,0.44,2.597%,1528542,4439086856.00,United Kingdom,2018,Industrial Machinery/Components,Industrials,/market-activity/stocks/gtes,2025-04-25
GTI,Graphjet Technology Class A Ordinary Shares,$0.1118,0.0099,9.715%,1311805,16405678.00,Malaysia,2022,Industrial Machinery/Components,Energy,/market-activity/stocks/gti,2025-04-25
GTIM,Good Times Restaurants Inc. Common Stock,$1.97,0.10,5.348%,2230,20961921.00,United States,,Restaurants,Consumer Discretionary,/market-activity/stocks/gtim,2025-04-25
GTLB,GitLab Inc. Class A Common Stock,$42.92,1.37,3.297%,2341858,7038880000.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/gtlb,2025-04-25
GTLS,Chart Industries Inc. Common Stock,$127.56,6.50,5.369%,1456218,5828035265.00,United States,2006,Metal Fabrications,Industrials,/market-activity/stocks/gtls,2025-04-25
GTLS^B,Chart Industries Inc. Depositary Shares each Representing a 1/20th Interest in a Share of 6.75% Series B Mandatory Convertible Preferred Stock,$50.55,2.045,4.216%,9693,,United States,,,,/market-activity/stocks/gtls^b,2025-04-25
GTN,Gray Media Inc. Common Stock,$3.32,0.06,1.84%,1320987,337122793.00,United States,,Broadcasting,Industrials,/market-activity/stocks/gtn,2025-04-25
GTX,Garrett Motion Inc. Common Stock,$9.35,0.34,3.774%,3249421,1916841639.00,Switzerland,,Auto Parts:O.E.M.,Consumer Discretionary,/market-activity/stocks/gtx,2025-04-25
GTY,Getty Realty Corporation Common Stock,$28.51,-0.26,-0.904%,372588,1568839641.00,United States,,Real Estate,Finance,/market-activity/stocks/gty,2025-04-25
GUG,Guggenheim Active Allocation Fund Common Shares of Beneficial Interest,$14.65,0.23,1.595%,124895,0.00,United States,2021,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/gug,2025-04-25
GURE,Gulf Resources Inc. (NV) Common Stock,$0.645,-0.0714,-9.966%,163474,7318569.00,China,,Major Chemicals,Industrials,/market-activity/stocks/gure,2025-04-25
GUT,Gabelli Utility Trust (The) Common Stock,$5.32,0.10,1.916%,216535,390482834.00,United States,,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/gut,2025-04-25
GUT^C,Gabelli Utility Trust (The) 5.375% Series C Cumulative Preferred Shares,$23.85,-0.33,-1.365%,1418,,United States,,,,/market-activity/stocks/gut^c,2025-04-25
GUTS,Fractyl Health Inc. Common Stock,$1.33,0.05,3.906%,220181,65063894.00,United States,2024,,,/market-activity/stocks/guts,2025-04-25
GV,Visionary Holdings Inc. Common Shares,$1.93,-0.02,-1.026%,70604,7284326.00,Canada,2022,Other Consumer Services,Real Estate,/market-activity/stocks/gv,2025-04-25
GVA,Granite Construction Incorporated Common Stock,$77.99,1.36,1.775%,582315,3387463128.00,United States,,Military/Government/Technical,Industrials,/market-activity/stocks/gva,2025-04-25
GVH,Globavend Holdings Limited Ordinary Shares,$0.48,-0.011,-2.24%,2581,7166939.00,Australia,2023,Oil Refining/Marketing,Consumer Discretionary,/market-activity/stocks/gvh,2025-04-25
GWAV,Greenwave Technology Solutions Inc. Common Stock,$0.16,-0.0149,-8.519%,3126259,9147121.00,United States,,Metal Fabrications,Industrials,/market-activity/stocks/gwav,2025-04-25
GWH,ESS Tech Inc. Common Stock,$2.15,0.09,4.369%,31116,26023063.00,United States,,Industrial Machinery/Components,Miscellaneous,/market-activity/stocks/gwh,2025-04-25
GWRE,Guidewire Software Inc. Common Stock,$193.89,4.14,2.182%,525247,16263631250.00,United States,2012,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/gwre,2025-04-25
GWRS,Global Water Resources Inc. Common Stock,$10.24,-0.02,-0.195%,59045,248074404.00,United States,2016,Water Supply,Utilities,/market-activity/stocks/gwrs,2025-04-25
GWW,W.W. Grainger Inc. Common Stock,$992.32,-6.53,-0.654%,184098,47846403683.00,United States,,Office Equipment/Supplies/Services,Industrials,/market-activity/stocks/gww,2025-04-25
GXAI,Gaxos.ai Inc. Common Stock,$1.06,0.03,2.913%,166874,7550860.00,United States,2023,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/gxai,2025-04-25
GXO,GXO Logistics Inc. Common Stock ,$35.06,0.70,2.037%,1135004,4190302307.00,United States,2021,Transportation Services,Consumer Discretionary,/market-activity/stocks/gxo,2025-04-25
GYRE,Gyre Therapeutics Inc. Common Stock,$9.19,0.55,6.366%,105491,860298342.00,United States,2006,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/gyre,2025-04-25
H,Hyatt Hotels Corporation Class A Common Stock,$110.90,3.74,3.49%,1155324,10663883496.00,United States,2009,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/h,2025-04-25
HAE,Haemonetics Corporation Common Stock,$60.34,1.19,2.012%,448710,3031328698.00,United States,1991,Medical/Dental Instruments,Health Care,/market-activity/stocks/hae,2025-04-25
HAFC,Hanmi Financial Corporation Common Stock,$23.29,0.77,3.419%,254699,703270290.00,United States,,Major Banks,Finance,/market-activity/stocks/hafc,2025-04-25
HAFN,Hafnia Limited Common Shares,$4.39,0.08,1.856%,1924218,2240005169.00,,2024,Transportation Services,Consumer Discretionary,/market-activity/stocks/hafn,2025-04-25
HAIN,Hain Celestial Group Inc. (The) Common Stock,$2.95,-0.12,-3.909%,1485549,266228234.00,United States,,Packaged Foods,Consumer Staples,/market-activity/stocks/hain,2025-04-25
HAL,Halliburton Company Common Stock,$20.61,-0.09,-0.435%,22493847,17891368350.00,United States,,Oilfield Services/Equipment,Energy,/market-activity/stocks/hal,2025-04-25
HALO,Halozyme Therapeutics Inc. Common Stock,$58.41,0.20,0.344%,1438906,7193366730.00,United States,,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/halo,2025-04-25
HAO,Haoxi Health Technology Limited Class A Ordinary Shares,$1.22,0.07,6.087%,13554,3443322.00,China,2024,Advertising,Consumer Discretionary,/market-activity/stocks/hao,2025-04-25
HAS,Hasbro Inc. Common Stock,$52.69,0.59,1.132%,3866775,7351904777.00,United States,,Recreational Games/Products/Toys,Consumer Discretionary,/market-activity/stocks/has,2025-04-25
HASI,HA Sustainable Infrastructure Capital Inc. Common Stock,$24.35,0.06,0.247%,1028101,2904436199.00,United States,2013,Finance/Investors Services,Finance,/market-activity/stocks/hasi,2025-04-25
HAYW,Hayward Holdings Inc. Common Stock,$12.50,0.45,3.734%,2612362,2698828138.00,United States,2021,Industrial Machinery/Components,Industrials,/market-activity/stocks/hayw,2025-04-25
HBAN,Huntington Bancshares Incorporated Common Stock,$14.18,0.25,1.795%,20643272,20614292226.00,United States,,Major Banks,Finance,/market-activity/stocks/hban,2025-04-25
HBANL,Huntington Bancshares Incorporated Depositary Shares Each Representing a 1/40th Interest in a Share of 6.875% Series J Non-Cumulative Perpetual Preferred Stock,$24.70,0.00,0.00%,48170,35907829195.00,United States,,Major Banks,Finance,/market-activity/stocks/hbanl,2025-04-25
HBANM,Huntington Bancshares Incorporated Depositary Shares each representing a 1/1000th interest in a share of Huntington Series I Preferred Stock,$23.17,0.59,2.613%,5172,33683579046.00,United States,,Major Banks,Finance,/market-activity/stocks/hbanm,2025-04-25
HBANP,Huntington Bancshares Incorporated Depositary Shares 4.500% Series H Non-Cumulative Perpetual Preferred Stock,$17.34,0.19,1.108%,18992,25208168350.00,United States,,Major Banks,Finance,/market-activity/stocks/hbanp,2025-04-25
HBB,Hamilton Beach Brands Holding Company Class A Common Stock ,$19.64,0.85,4.524%,88457,265436721.00,United States,2017,Home Furnishings,Consumer Discretionary,/market-activity/stocks/hbb,2025-04-25
HBCP,Home Bancorp Inc. Common Stock,$49.48,1.73,3.623%,23371,400668852.00,United States,2008,Banks,Finance,/market-activity/stocks/hbcp,2025-04-25
HBI,Hanesbrands Inc. Common Stock,$4.68,0.20,4.464%,7178206,1652549615.00,United States,,Clothing/Shoe/Accessory Stores,Consumer Discretionary,/market-activity/stocks/hbi,2025-04-25
HBIO,Harvard Bioscience Inc. Common Stock,$0.3981,0.0048,1.22%,510933,17546048.00,United States,2000,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/hbio,2025-04-25
HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),$7.25,0.15,2.113%,6010968,2863347596.00,Canada,,Metal Mining,Basic Materials,/market-activity/stocks/hbm,2025-04-25
HBNC,Horizon Bancorp Inc. Common Stock,$14.18,0.24,1.722%,151136,624125695.00,United States,,Major Banks,Finance,/market-activity/stocks/hbnc,2025-04-25
HBT,HBT Financial Inc. Common Stock,$23.50,0.26,1.119%,32795,741645101.00,United States,2019,Major Banks,Finance,/market-activity/stocks/hbt,2025-04-25
HCA,HCA Healthcare Inc. Common Stock,$335.98,11.36,3.499%,1402141,83437911562.00,United States,2011,Hospital/Nursing Management,Health Care,/market-activity/stocks/hca,2025-04-25
HCAI,Huachen AI Parking Management Technology Holding Co. Ltd. Ordinary Shares,$8.50,-0.22,-2.523%,84372,267750000.00,China,2025,Miscellaneous manufacturing industries,Consumer Discretionary,/market-activity/stocks/hcai,2025-04-25
HCAT,Health Catalyst Inc Common Stock,$3.90,0.24,6.557%,881086,273821539.00,United States,2019,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/hcat,2025-04-25
HCC,Warrior Met Coal Inc. Common Stock,$49.31,0.64,1.315%,846268,2590759530.00,United States,2017,Coal Mining,Energy,/market-activity/stocks/hcc,2025-04-25
HCI,HCI Group Inc. Common Stock,$142.33,-2.32,-1.604%,125381,1532429250.00,United States,,Property-Casualty Insurers,Finance,/market-activity/stocks/hci,2025-04-25
HCKT,Hackett Group Inc (The). Common Stock,$25.52,-0.12,-0.468%,145379,709231960.00,United States,,Professional Services,Consumer Discretionary,/market-activity/stocks/hckt,2025-04-25
HCM,HUTCHMED (China) Limited American Depositary Shares,$15.20,-0.40,-2.564%,97256,883222448.00,Hong Kong,2016,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/hcm,2025-04-25
HCSG,Healthcare Services Group Inc. Common Stock,$12.19,2.78,29.543%,3007375,895815587.00,United States,1983,Hospital/Nursing Management,Health Care,/market-activity/stocks/hcsg,2025-04-25
HCTI,Healthcare Triangle Inc. Common Stock,$0.204,0.0005,0.246%,288886,9223130.00,United States,2021,EDP Services,Technology,/market-activity/stocks/hcti,2025-04-25
HCWB,HCW Biologics Inc. Common Stock,$7.93,-0.03,-0.377%,16445,8908189.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/hcwb,2025-04-25
HCWC,Healthy Choice Wellness Corp. Class A Common Stock,$0.4311,-0.0288,-6.262%,192080,4554894.00,,2024,Food Chains,Consumer Staples,/market-activity/stocks/hcwc,2025-04-25
HCXY,Hercules Capital Inc. 6.25% Notes due 2033,$25.1096,0.00,0.00%,177,4347844201.00,United States,2018,Investment Managers,Finance,/market-activity/stocks/hcxy,2025-04-25
