symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,date
HYAC,Haymaker Acquisition Corp. 4 Class A Ordinary Shares,$10.96,0,0.00%,7742,0,NA,2023,NA,NA,/market-activity/stocks/hyac,2025-04-24
HYFM,Hydrofarm Holdings Group Inc. Common Stock,$2.29,0.05,2.232%,22561,10566699,United States,2020,Consumer Specialties,Consumer Discretionary,/market-activity/stocks/hyfm,2025-04-24
HYI,Western Asset High Yield Defined Opportunity Fund Inc. Common Stock,$11.45,-0.04,-0.348%,95178,0,NA,2010,Investment Managers,Finance,/market-activity/stocks/hyi,2025-04-24
HYLN,Hyliion Holdings Corp. Class A Common Stock,$1.57,0.05,3.289%,584957,274467673,United States,2019,Construction/Ag Equipment/Trucks,Consumer Discretionary,/market-activity/stocks/hyln,2025-04-24
HYMC,Hycroft Mining Holding Corporation Class A Common Stock,$3.37,-0.04,-1.173%,270080,84193916,United States,2018,Precious Metals,Basic Materials,/market-activity/stocks/hymc,2025-04-24
HYMCL,Hycroft Mining Holding Corporation Warrants,$0.0227,-0.0023,-9.20%,9444,567122,United States,NA,Precious Metals,Basic Materials,/market-activity/stocks/hymcl,2025-04-24
HYMCW,Hycroft Mining Holding Corporation  Warrant,$0.0037,7e-4,23.333%,46266,92438,United States,2018,Precious Metals,Basic Materials,/market-activity/stocks/hymcw,2025-04-24
HYPR,Hyperfine Inc. Class A Common Stock,$0.7711,0.0505,7.008%,96654,60016423,United States,2021,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,/market-activity/stocks/hypr,2025-04-24
HYT,Blackrock Corporate High Yield Fund Inc. Common Stock,$9.39,0.11,1.185%,816691,0,United States,2003,Finance Companies,Finance,/market-activity/stocks/hyt,2025-04-24
HZO,MarineMax Inc.  (FL) Common Stock,$19.32,-0.17,-0.872%,727877,438705442,United States,1998,Auto & Home Supply Stores,Consumer Discretionary,/market-activity/stocks/hzo,2025-04-24
IAC,IAC Inc. Common Stock,$34.17,0.62,1.848%,699825,2845791591,United States,NA,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/iac,2025-04-24
IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest,$6.068,0.128,2.155%,57865,0,United States,2007,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/iae,2025-04-24
IAF,abrdn Australia Equity Fund Inc. Common Stock,$4.08,0.04,0.99%,45144,0,United States,1985,Finance/Investors Services,Finance,/market-activity/stocks/iaf,2025-04-24
IAG,Iamgold Corporation Ordinary Shares,$7.22,-0.42,-5.497%,16933883,4132728000,Canada,NA,Precious Metals,Basic Materials,/market-activity/stocks/iag,2025-04-24
IART,Integra LifeSciences Holdings Corporation Common Stock,$16.26,0.59,3.765%,587794,1255579639,United States,NA,Medical/Dental Instruments,Health Care,/market-activity/stocks/iart,2025-04-24
IAS,Integral Ad Science Holding Corp. Common Stock,$6.57,0.13,2.019%,1245798,1076167984,United States,2021,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/ias,2025-04-24
IAUX,i-80 Gold Corp. Common Shares,$0.6271,0.022,3.636%,3594171,278030310,Canada,2022,Precious Metals,Basic Materials,/market-activity/stocks/iaux,2025-04-24
IBAC,IB Acquisition Corp. Common Stock,$10.35,-0.02,-0.193%,3004,0,United States,2024,NA,NA,/market-activity/stocks/ibac,2025-04-24
IBCP,Independent Bank Corporation Common Stock,$31.28,0.32,1.034%,79302,656028027,United States,NA,Major Banks,Finance,/market-activity/stocks/ibcp,2025-04-24
IBEX,IBEX Limited Common Shares,$23.58,0.28,1.202%,123396,311065568,Bermuda,2020,EDP Services,Technology,/market-activity/stocks/ibex,2025-04-24
IBG,Innovation Beverage Group Limited Ordinary Shares,$0.729,0.029,4.143%,317271,6080337,Australia,2024,Beverages (Production/Distribution),Consumer Staples,/market-activity/stocks/ibg,2025-04-24
IBIO,iBio Inc. Common Stock,$0.7576,0.0576,8.229%,1038929,7481055,United States,NA,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ibio,2025-04-24
IBKR,Interactive Brokers Group Inc. Class A Common Stock,$161.71,4.23,2.686%,1891007,17615347471,United States,2019,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/ibkr,2025-04-24
IBM,International Business Machines Corporation Common Stock,$245.48,4.58,1.901%,7948259,227624848219,United States,NA,Computer Manufacturing,Technology,/market-activity/stocks/ibm,2025-04-24
IBN,ICICI Bank Limited Common Stock,$33.27,-0.81,-2.377%,7834850,117046993967,India,NA,Commercial Banks,Finance,/market-activity/stocks/ibn,2025-04-24
IBO,Impact BioMedical Inc. Common Stock,$0.4258,0.0015,0.354%,785550,5145968,NA,2024,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ibo,2025-04-24
IBOC,International Bancshares Corporation Common Stock,$61.39,1.16,1.926%,252026,3819429804,United States,NA,Major Banks,Finance,/market-activity/stocks/iboc,2025-04-24
IBP,Installed Building Products Inc. Common Stock,$164.26,1.86,1.145%,191068,4559612688,United States,2014,Homebuilding,Consumer Discretionary,/market-activity/stocks/ibp,2025-04-24
IBRX,ImmunityBio Inc. Common Stock,$2.69,0,0.00%,5650891,2295759349,United States,2015,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/ibrx,2025-04-24
IBTA,Ibotta Inc. Class A Common Stock,$46.64,-0.29,-0.618%,279990,1446884176,United States,2024,Advertising,Consumer Discretionary,/market-activity/stocks/ibta,2025-04-24
ICAD,iCAD Inc. Common Stock,$3.18,0.06,1.923%,918234,87022869,United States,NA,Medical/Dental Instruments,Health Care,/market-activity/stocks/icad,2025-04-24
ICCC,ImmuCell Corporation Common Stock,$5.50,0.04,0.733%,6002,49404427,United States,1987,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/iccc,2025-04-24
ICCM,IceCure Medical Ltd. Ordinary Shares,$1.12,-0.02,-1.754%,90784,63357279,Israel,NA,Medical/Dental Instruments,Health Care,/market-activity/stocks/iccm,2025-04-24
ICCT,iCoreConnect Inc. Common stock,$2.77,-0.05,-1.773%,3330764,3725584,United States,NA,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/icct,2025-04-24
ICE,Intercontinental Exchange Inc. Common Stock,$160.99,0.31,0.193%,2876120,92499196489,United States,2005,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/ice,2025-04-24
ICFI,ICF International Inc. Common Stock,$84.55,-0.61,-0.716%,167328,1558776144,United States,2006,Professional Services,Consumer Discretionary,/market-activity/stocks/icfi,2025-04-24
ICG,Intchains Group Limited American Depositary Shares,$1.77,0.31,21.233%,51783,106090288,China,2023,Semiconductors,Technology,/market-activity/stocks/icg,2025-04-24
ICHR,Ichor Holdings Ordinary Shares,$19.48,1.86,10.556%,576979,662383193,United States,2016,Semiconductors,Technology,/market-activity/stocks/ichr,2025-04-24
ICL,ICL Group Ltd. Ordinary Shares,$6.58,0.09,1.387%,717677,8491109880,Israel,2014,Agricultural Chemicals,Industrials,/market-activity/stocks/icl,2025-04-24
ICLR,ICON plc Ordinary Shares,$143.12,6.33,4.628%,2248556,11557921803,Ireland,1998,Biotechnology: Commercial Physical & Biological Resarch,Health Care,/market-activity/stocks/iclr,2025-04-24
ICMB,Investcorp Credit Management BDC Inc. Common Stock,$3.12,0.06,1.961%,135886,44947481,United States,2014,Finance: Consumer Services,Finance,/market-activity/stocks/icmb,2025-04-24
ICON,Icon Energy Corp. Common stock,$2.10,0.03,1.449%,480594,1516593,Greece,2024,Marine Transportation,Consumer Discretionary,/market-activity/stocks/icon,2025-04-24
ICR^A,InPoint Commercial Real Estate Income Inc. 6.75% Series A Cumulative Redeemable Preferred Stock,$18.8197,0.2872,1.55%,573,NA,NA,NA,NA,NA,/market-activity/stocks/icr^a,2025-04-24
ICU,SeaStar Medical Holding Corporation Common Stock,$1.25,0,0.00%,174577,10901295,United States,2021,Medical/Dental Instruments,Health Care,/market-activity/stocks/icu,2025-04-24
ICUCW,SeaStar Medical Holding Corporation Warrant,$0.0385,0.006,18.462%,58503,335760,United States,2021,Medical/Dental Instruments,Health Care,/market-activity/stocks/icucw,2025-04-24
ICUI,ICU Medical Inc. Common Stock,$132.28,1.6,1.224%,305932,3243373320,United States,1992,Medical/Dental Instruments,Health Care,/market-activity/stocks/icui,2025-04-24
IDA,IDACORP Inc. Common Stock,$116.28,-1.74,-1.474%,425305,6276446955,United States,NA,Electric Utilities: Central,Utilities,/market-activity/stocks/ida,2025-04-24
IDAI,T Stamp Inc. Class A Common Stock,$1.84,0.16,9.524%,113480,4576176,United States,NA,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/idai,2025-04-24
IDCC,InterDigital Inc. Common Stock,$191.54,4.55,2.433%,252434,4919521213,United States,NA,Multi-Sector Companies,Miscellaneous,/market-activity/stocks/idcc,2025-04-24
IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,$10.15,-0.08,-0.782%,50051,0,United States,2010,Finance/Investors Services,Finance,/market-activity/stocks/ide,2025-04-24
IDN,Intellicheck Inc. Common Stock,$2.57,0.17,7.083%,59303,50927231,United States,1999,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/idn,2025-04-24
IDR,Idaho Strategic Resources Inc. Common Stock,$17.31,0.18,1.051%,363689,236542154,United States,2022,Precious Metals,Basic Materials,/market-activity/stocks/idr,2025-04-24
IDT,IDT Corporation Class B Common Stock,$49.18,0.77,1.591%,77228,1240112700,United States,NA,Telecommunications Equipment,Telecommunications,/market-activity/stocks/idt,2025-04-24
IDXX,IDEXX Laboratories Inc. Common Stock,$426.63,5.04,1.195%,1091409,34697064045,United States,1991,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/idxx,2025-04-24
IDYA,IDEAYA Biosciences Inc. Common Stock,$18.82,0.19,1.02%,1399608,1647453699,United States,2019,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/idya,2025-04-24
IE,Ivanhoe Electric Inc. Common Stock,$6.35,0.19,3.084%,659146,763945729,Canada,2022,Metal Mining,Basic Materials,/market-activity/stocks/ie,2025-04-24
IEP,Icahn Enterprises L.P. Common Stock,$8.66,-0.1,-1.142%,487673,4526896488,United States,NA,Auto Parts:O.E.M.,Consumer Discretionary,/market-activity/stocks/iep,2025-04-24
IESC,IES Holdings Inc. Common Stock,$186.81,9.29,5.233%,159363,3737438550,United States,NA,Engineering & Construction,Industrials,/market-activity/stocks/iesc,2025-04-24
IEX,IDEX Corporation Common Stock,$167.15,0.75,0.451%,1068910,12667303456,United States,1989,Fluid Controls,Industrials,/market-activity/stocks/iex,2025-04-24
IFBD,Infobird Co. Ltd Ordinary Shares,$1.00,0.0687,7.377%,57023,8188574,China,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ifbd,2025-04-24
IFF,International Flavors & Fragrances Inc. Common Stock,$75.86,1.22,1.635%,2030056,19398470336,United States,NA,Major Chemicals,Industrials,/market-activity/stocks/iff,2025-04-24
IFN,India Fund Inc. (The) Common Stock,$15.75,0.07,0.446%,135672,0,United States,NA,Finance/Investors Services,Finance,/market-activity/stocks/ifn,2025-04-24
IFRX,InflaRx N.V. Common Stock,$1.20,0.04,3.448%,84998,71222052,Germany,2017,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ifrx,2025-04-24
IFS,Intercorp Financial Services Inc. Common Shares,$32.21,0.59,1.866%,167627,3687401122,NA,2019,Commercial Banks,Finance,/market-activity/stocks/ifs,2025-04-24
IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest,$9.85,0.29,3.033%,139205,0,United States,2005,Investment Managers,Finance,/market-activity/stocks/iga,2025-04-24
IGC,IGC Pharma Inc. Common Stock,$0.294,0.008,2.797%,187480,23427439,United States,NA,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/igc,2025-04-24
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,$5.48,0.01,0.183%,199374,0,United States,2005,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/igd,2025-04-24
IGI,Western Asset Investment Grade Opportunity Trust Inc. Common Stock,$15.99,0.0193,0.121%,8614,0,United States,2009,Investment Managers,Finance,/market-activity/stocks/igi,2025-04-24
IGIC,International General Insurance Holdings Ltd. Ordinary Share,$24.96,0.51,2.086%,64248,1125919043,Jordan,2018,Property-Casualty Insurers,Finance,/market-activity/stocks/igic,2025-04-24
IGMS,IGM Biosciences Inc. Common Stock,$1.39,-0.07,-4.795%,276619,83087809,United States,2019,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/igms,2025-04-24
IGR,CBRE Global Real Estate Income Fund Common Shares of Beneficial Interest,$4.80,0,0.00%,600842,0,United States,2004,Finance Companies,Finance,/market-activity/stocks/igr,2025-04-24
IGT,International Game Technology Ordinary Shares,$16.36,-0.15,-0.909%,1151078,3305237549,United States,2015,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/igt,2025-04-24
IH,iHuman Inc. American depositary shares each representing five Class A ordinary shares,$2.07,0.11,5.612%,23976,109173781,United States,2020,Other Consumer Services,Real Estate,/market-activity/stocks/ih,2025-04-24
IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,$5.10,0.07,1.392%,83659,0,United States,2011,Investment Managers,Finance,/market-activity/stocks/ihd,2025-04-24
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),$104.04,1.2,1.167%,237853,16353841185,United Kingdom,NA,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/ihg,2025-04-24
IHRT,iHeartMedia Inc. Class A Common Stock,$1.06,0,0.00%,1039782,156010153,United States,NA,Broadcasting,Consumer Discretionary,/market-activity/stocks/ihrt,2025-04-24
IHS,IHS Holding Limited Ordinary Shares,$4.72,-0.07,-1.461%,373087,1573841223,Cayman Islands,2021,Telecommunications Equipment,Telecommunications,/market-activity/stocks/ihs,2025-04-24
IHT,InnSuites Hospitality Trust Shares of Beneficial Interest,$2.43,-0.02,-0.816%,1063,21295269,United States,1999,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/iht,2025-04-24
IIF,Morgan Stanley India Investment Fund Inc. Common Stock,$25.98,0.11,0.425%,43568,0,United States,1994,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/iif,2025-04-24
III,Information Services Group Inc. Common Stock,$3.67,0.03,0.824%,80049,177096397,United States,NA,Professional Services,Consumer Discretionary,/market-activity/stocks/iii,2025-04-24
IIIN,Insteel Industries Inc. Common Stock,$32.30,-0.23,-0.707%,193953,626995035,United States,NA,Steel/Iron Ore,Industrials,/market-activity/stocks/iiin,2025-04-24
IIIV,i3 Verticals Inc. Class A Common Stock,$25.425,0.055,0.217%,153408,840909654,United States,2018,Business Services,Consumer Discretionary,/market-activity/stocks/iiiv,2025-04-24
IIM,Invesco Value Municipal Income Trust Common Stock,$11.55,0.04,0.348%,109925,543640470,United States,NA,Investment Managers,Finance,/market-activity/stocks/iim,2025-04-24
IINN,Inspira Technologies Oxy B.H.N. Ltd. Ordinary Shares,$0.6034,0.0284,4.939%,1624023,14633715,Israel,2021,Medical/Dental Instruments,Health Care,/market-activity/stocks/iinn,2025-04-24
IINNW,Inspira Technologies Oxy B.H.N. Ltd. Warrant,$0.25,0,0.00%,3270,6063024,Israel,2021,Medical/Dental Instruments,Health Care,/market-activity/stocks/iinnw,2025-04-24
IIPR,Innovative Industrial Properties Inc. Common Stock,$51.78,-0.57,-1.089%,206705,1467022313,United States,2016,Real Estate,Finance,/market-activity/stocks/iipr,2025-04-24
IIPR^A,Innovative Industrial Properties Inc. 9.00% Series A Cumulative Redeemable Preferred Stock,$23.90,0.325,1.379%,10133,NA,United States,NA,NA,NA,/market-activity/stocks/iipr^a,2025-04-24
IKNA,Ikena Oncology Inc. Common Stock,$1.21,0.02,1.681%,60968,58392314,United States,2021,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/ikna,2025-04-24
IKT,Inhibikase Therapeutics Inc. Common Stock,$2.16,0.2,10.204%,112002,160577726,United States,2020,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/ikt,2025-04-24
ILAG,Intelligent Living Application Group Inc. Ordinary Shares,$0.385,0.0155,4.195%,14183,6953100,Hong Kong,2022,Office Equipment/Supplies/Services,Consumer Discretionary,/market-activity/stocks/ilag,2025-04-24
ILLR,Triller Group Inc. Common Stock,$1.43,0.055,4.00%,1686488,221878538,United States,2019,Investment Managers,Finance,/market-activity/stocks/illr,2025-04-24
ILLRW,Triller Group Inc. Warrant,$0.0952,0.0122,14.699%,52487,14771215,United States,2019,Investment Managers,Finance,/market-activity/stocks/illrw,2025-04-24
ILMN,Illumina Inc. Common Stock,$76.25,1.9,2.555%,1661321,12078000000,United States,2000,Medical Specialities,Health Care,/market-activity/stocks/ilmn,2025-04-24
ILPT,Industrial Logistics Properties Trust Common Shares of Beneficial Interest,$2.68,0.06,2.29%,320862,177266745,United States,2018,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/ilpt,2025-04-24
IMAB,I-MAB American Depositary Shares,$0.8485,0.0181,2.18%,106230,69153671,China,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/imab,2025-04-24
IMAX,Imax Corporation Common Stock,$24.10,0.6,2.553%,1928907,1277880593,Canada,NA,Industrial Machinery/Components,Consumer Discretionary,/market-activity/stocks/imax,2025-04-24
IMCC,IM Cannabis Corp. Common Shares,$1.49,-0.0101,-0.673%,4702,4597323,Canada,NA,Medicinal Chemicals and Botanical Products,Health Care,/market-activity/stocks/imcc,2025-04-24
IMCR,Immunocore Holdings plc American Depositary Shares,$29.80,0.28,0.949%,213018,1433032711,United Kingdom,2021,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/imcr,2025-04-24
IMG,CIMG Inc. Common Stock,$0.6102,0.0192,3.249%,147647,3054155,United States,NA,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/img,2025-04-24
